id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
728,Linkage of traffic crash and hospitalization records with limited identifiers for enhanced public health surveillance,Conderino S.,2017-04-01,101,117-123,10.1016/j.aap.2017.02.011,SCOPUS_ID:85013196973
729,Bayesian trust scheme: A decentralized safety message trust method in multi-hop V2V networks,Basheer H.S.,2017-04-01,12,214-220,10.12720/jcm.12.4.214-220,SCOPUS_ID:85018391654
730,Pedestrian inattention blindness while playing Pokémon Go as an emerging health-risk behavior: A case report,Barbieri S.,2017-04-01,19,,10.2196/jmir.6596,SCOPUS_ID:85018767053
731,Reforming the road freight transportation system using systems thinking: An investigation of Coronial inquests in Australia,Newnam S.,2017-04-01,101,28-36,10.1016/j.aap.2017.01.016,SCOPUS_ID:85011634539
732,"The relationship between the frequency and severity of traffic accidents and aggression, smoking, and substance abuse",Ahmadzedeh G.H.,2017-03-01,34,1666-1673,,SCOPUS_ID:85015208652
733,Official government statistics of road traffic deaths in India under-represent pedestrians and motorized two wheeler riders,Bhalla K.,2017-02-01,23,1-7,10.1136/injuryprev-2016-042053,SCOPUS_ID:84979600124
734,Emergency radiology and mass casualty incidents—report of a mass casualty incident at a level 1 trauma center,Bolster F.,2017-02-01,24,47-53,10.1007/s10140-016-1441-y,SCOPUS_ID:84987643828
735,Suicide and murder-suicide involving automobiles,Pridmore S.,2017-02-01,25,32-34,10.1177/1039856216658830,SCOPUS_ID:85014374137
736,Facial trauma and associated factors among Brazilian victims of motorcycle accidents,da Nóbrega L.M.,2017-02-01,25,61-67,10.1007/s10389-016-0758-z,SCOPUS_ID:85009784095
737,Complications and revision amputation following trauma-related lower limb loss,Low E.E.,2017-02-01,48,364-370,10.1016/j.injury.2016.11.019,SCOPUS_ID:85007206163
738,Epidemiology and mapping of serious and fatal road traffic injuries in Guyana: Results from a cross-sectional study,McWade C.M.,2017-01-01,23,303-308,10.1136/injuryprev-2016-042119,SCOPUS_ID:84995395342
739,Pattern and distribution of long bone fractures in victims of road traffic accidents in Bangalore city,Ravikanth R.,2017-01-01,11,229-233,10.5958/0973-9130.2017.00047.0,SCOPUS_ID:85008620705
740,Technological solutions for an effective health surveillance system for road traffic crashes in Burkina Faso,Bonnet E.,2017-01-01,10,,10.1080/16549716.2017.1295698,SCOPUS_ID:85028553204
741,Incident detection through twitter: Organization versus personal accounts,Yazici M.A.,2017-01-01,2643,121-128,10.3141/2643-14,SCOPUS_ID:85057388978
742,Early traumatic brain injury screen in 6594 inpatient combat casualties,Connelly C.,2017-01-01,48,64-69,10.1016/j.injury.2016.08.025,SCOPUS_ID:84994715783
743,"The history of traffic congestion and its management in Spain, 1900-1936",Rodríguez-Martín N.,2017-01-01,,483-516,10.1387/hc.17824,SCOPUS_ID:85031664107
744,Relationship between family functioning and lifestyle in school-age adolescents,Lima-Serrano M.,2017-01-01,27,3-10,10.1016/j.enfcli.2016.09.004,SCOPUS_ID:85002757017
745,Public perception of a dangerous person in psychotic exacerbation on the example of a court expert judgement case,Dziurkowski M.,2017-01-01,26,36-43,10.5114/ppn.2017.68293,SCOPUS_ID:85045301870
746,Active numerical model of human body for reconstruction of falls from height,Milanowicz M.,2017-01-01,270,223-231,10.1016/j.forsciint.2016.10.009,SCOPUS_ID:85006052240
747,Traumatic myositis ossificans circumscripta (MOC),Landolsi M.,2017-01-01,2017,,10.1136/bcr-2017-219422,SCOPUS_ID:85021960886
748,The Affordable Care Act's Dependent Care Coverage and Mortality,McClellan C.,2017-01-01,55,514-519,10.1097/MLR.0000000000000711,SCOPUS_ID:85014567086
749,Pediatric Traumatic Amputations in the United States: A 5-Year Review,Borne A.,2017-01-01,37,e104-e107,10.1097/BPO.0000000000000693,SCOPUS_ID:84949570993
750,Stated and revealed exit choices of pedestrian crowd evacuees,Haghani M.,2017-01-01,95,238-259,10.1016/j.trb.2016.10.019,SCOPUS_ID:84994831643
751,School-based education programmes for the prevention of unintentional injuries in children and young people,Orton E.,2016-12-27,2016,,10.1002/14651858.CD010246.pub2,SCOPUS_ID:85007409884
752,Determinants of motorcycle riders risky behaviors based on protection motivation theory,Morowatisharifabad M.A.,2016-12-01,8,24100-24113,,SCOPUS_ID:85018211175
753,Boozing and driving a ‘Boon’ or ‘Bane,Krishna Prasad S.,2016-12-01,16,26-30,10.5958/0974-1283.2016.00054.2,SCOPUS_ID:84983269009
754,Erratum: Corrigendum to “Heckle and Chide: Results of a randomized road safety intervention in Kenya” (Journal of Public Economics (2011) 95(11) (1438–1446) (S0047272711000971) (10.1016/j.jpubeco.2011.06.008)),Habyarimana J.,2016-12-01,144,90,10.1016/j.jpubeco.2016.10.005,SCOPUS_ID:84994481718
755,Reprint of “Media reporting of traffic legislation changes in British Columbia (2010)”,Brubacher J.R.,2016-12-01,97,335-341,10.1016/j.aap.2016.11.005,SCOPUS_ID:85006248529
756,Impact of Helmet Use on Injury and Financial Burden of Motorcycle and Moped Crashes in Hawai'i: Analysis of a Linked Statewide Database,Galanis D.J.,2016-12-01,75,379-385,,SCOPUS_ID:85037551122
757,Texting while driving: A study of 1211 U.S. adults with the Distracted Driving Survey,Gliklich E.,2016-12-01,4,486-489,10.1016/j.pmedr.2016.09.003,SCOPUS_ID:84987974434
758,"Announcement: Drowsy Driving Prevention Week - November 6-13, 2016",,2016-11-04,65,1202,10.15585/mmwr.mm6543a7,SCOPUS_ID:85047587564
759,Fatal intoxications in the north of portugal: 12 years of retrospective analysis,Alves E.A.,2016-11-01,11,39-45,10.2174/1574886311666160724212407,SCOPUS_ID:85045926287
760,Perinatal substance abuse: At the clinical crossroads of policy and practice,House S.J.,2016-11-01,173,1077-1080,10.1176/appi.ajp.2015.15081104,SCOPUS_ID:84994108303
761,"Traumatic brain injury in England and Wales: Prospective audit of epidemiology, complications and standardised mortality",Lawrence T.,2016-11-01,6,,10.1136/bmjopen-2016-012197,SCOPUS_ID:84999176875
762,Management of truck loading weight: A critical review of the literature and recommended remedies,Aliakbari M.,2016-10-25,81,,10.1051/matecconf/20168103007,SCOPUS_ID:84996486866
763,Psychological distress following injury in a large cohort of Thai adults,Tran T.T.,2016-10-01,11,,10.1371/journal.pone.0164767,SCOPUS_ID:84992374668
764,"One outcome, many trends: Understanding national data sources for road traffic fatalities in China",Li Q.,2016-10-01,106,1793-1795,10.2105/AJPH.2016.303287,SCOPUS_ID:84988028761
765,Video intervention changes parent perception of all-terrain vehicle (ATV) safety for children,House T.,2016-10-01,22,328-333,10.1136/injuryprev-2015-041880,SCOPUS_ID:84958063856
766,"Handbook of teen and novice drivers: Research, practice, policy, and directions",Fisher D.,2016-09-19,,1-488,10.1201/9781315374123,SCOPUS_ID:85001636389
767,Obstetrical complications of pregnancy trauma in the emergency department of a maternity hospital,Richard-Jourjon V.,2016-09-01,6,307-312,10.1007/s13341-016-0661-9,SCOPUS_ID:84988417779
768,Sex differences in mortality following isolated traumatic brain injury among older adults,Albrecht J.S.,2016-09-01,81,486-492,10.1097/TA.0000000000001118,SCOPUS_ID:84973514509
769,Methodology of AA CRASH: a prospective observational study evaluating the incidence and pathogenesis of adverse post-traumatic sequelae in African-Americans experiencing motor vehicle collision,Linnstaedt S.D.,2016-09-01,6,,10.1136/bmjopen-2016-012222,SCOPUS_ID:84986568319
770,"""Vehicular homicide"", a new Italian offence: Law provisions and comparison with some other European Countries",Marinelli E.,2016-08-01,20,3145-3151,,SCOPUS_ID:85014433334
771,Primary Trauma Triage Performed by Bystanders: An Observation Study,Nordberg M.,2016-08-01,31,353-357,10.1017/S1049023X1600039X,SCOPUS_ID:84970015731
772,The corporate quest for zero accidents: A case study into the response to safety transgressions in the industrial sector,Twaalfhoven S.,2016-07-01,86,57-68,10.1016/j.ssci.2016.02.010,SCOPUS_ID:84959377857
773,Longitudinal study of mental health and pain-related functioning following a motor vehicle collision,Valentine S.E.,2016-07-01,35,742-750,10.1037/hea0000329,SCOPUS_ID:84961276005
774,Work-related fatal motor vehicle traffic crashes: Matching of 2010 data from the Census of Fatal Occupational Injuries and the Fatality Analysis Reporting System,Byler C.,2016-07-01,92,97-106,10.1016/j.aap.2016.02.004,SCOPUS_ID:84962425686
775,Mortality due to non-existence of child restraint system in India,Swain R.,2016-07-01,18,221-223,10.1177/1460408615606925,SCOPUS_ID:84973401358
776,From Twitter to detector: Real-time traffic incident detection using social media data,Gu Y.,2016-06-01,67,321-342,10.1016/j.trc.2016.02.011,SCOPUS_ID:84960845346
777,"Road traffic injuries to children during the school commute in Hyderabad, India: Cross-sectional survey",Tetali S.,2016-06-01,22,171-175,10.1136/injuryprev-2015-041854,SCOPUS_ID:84954306361
778,Expressing anger is more dangerous than feeling angry when driving,Qu W.,2016-06-01,11,,10.1371/journal.pone.0156948,SCOPUS_ID:84973312236
779,Ethics of clinical decision-making for older drivers: Reporting health-related driving risk,Mazer B.,2016-06-01,35,69-80,10.1017/S0714980816000088,SCOPUS_ID:84973466169
780,Public transport and health outcomes in rural sub-Saharan Africa - A synthesis of professional opinion,Jones S.,2016-06-01,3,211-219,10.1016/j.jth.2015.12.005,SCOPUS_ID:84955239672
781,Open anterior dislocation of the hip in togo,Atchi W.,2016-06-01,8,214-217,10.4055/cios.2016.8.2.214,SCOPUS_ID:84968903211
782,Explaining Differences in Crash and Injury Crash Outcomes in Red Light Camera Studies,Langland-Orban B.,2016-06-01,39,226-244,10.1177/0163278714542245,SCOPUS_ID:84966524850
783,When are doctors legally obliged to stop and render assistance to injured persons at road accidents?,McQuoid-Mason D.J.,2016-06-01,106,575-577,10.7196/SAMJ.2016.v106i6.10503,SCOPUS_ID:84971385395
784,Teens and seat belt use: What makes them click?,Shults R.A.,2016-06-01,57,19-25,10.1016/j.jsr.2016.03.003,SCOPUS_ID:84962740584
785,Traumatic globe dislocation into the paranasal sinuses: Literature review and treatment guidelines,Amaral M.,2016-05-01,44,642-647,10.1016/j.jcms.2016.01.028,SCOPUS_ID:84959377912
786,Facial trauma among victims of terrestrial transport accidents,d'Avila S.,2016-05-01,82,314-320,10.1016/j.bjorl.2015.10.004,SCOPUS_ID:84968901941
787,"Are falls more common than road traffic accidents in pediatric trauma? Experience from a Level 1 trauma centre in New Delhi, India",Babu A.,2016-04-01,19,75-78,10.1016/j.cjtee.2015.10.004,SCOPUS_ID:84960192770
788,Predicting crashes using traffic offences. A meta-analysis that examines potential bias between self-report and archival data,Barraclough P.,2016-04-01,11,,10.1371/journal.pone.0153390,SCOPUS_ID:84966280651
789,"High-risk behaviors and experiences with traffic law among night drivers in Curitiba, Brazil",Ulinski S.L.,2016-04-01,38,106-112,10.1590/1516-4446-2014-1574,SCOPUS_ID:84974777906
790,Zolpidem use and motor vehicle collisions in older drivers,Booth J.N.,2016-04-01,20,98-102,10.1016/j.sleep.2015.12.004,SCOPUS_ID:84962424354
791,A comparison of self-reported seat belt usage among the Appalachian and non-Appalachian United States,Birru H.,2016-03-01,26,227-230,10.1016/j.annepidem.2016.02.001,SCOPUS_ID:84975709529
792,"Mortality and morbidity of urban road traffic crashes in Africa: Capture-recapture estimates in Bamako, Mali, 2012",Sango H.A.,2016-02-01,11,,10.1371/journal.pone.0149070,SCOPUS_ID:84960510280
793,Breaking Out of Surveillance Silos: Integrative Geospatial Data Collection for Child Injury Risk and Active School Transport,Schuch L.,2016-02-01,93,36-52,10.1007/s11524-015-0006-9,SCOPUS_ID:84949770706
794,The dilemma of re-licensing DWI offenders: The offenders' point of view,Nadeau L.,2016-02-01,87,43-49,10.1016/j.aap.2015.10.029,SCOPUS_ID:84949008894
795,How to communicate clearly about brain death and first-person consent to donate,Youngner S.J.,2016-02-01,18,108-114,10.1001/journalofethic.2017.18.2.ecas2-1602,SCOPUS_ID:85020372669
796,"Burden, pattern and outcomes of road traffic injuries in a rural district of India",Gururaj G.,2016-01-02,23,64-71,10.1080/17457300.2014.945465,SCOPUS_ID:84954397228
797,Comparing the driving behaviours of individuals with frontotemporal lobar degeneration and those with Alzheimer's disease,Fujito R.,2016-01-01,16,27-33,10.1111/psyg.12115,SCOPUS_ID:84956752866
798,Relationship between bus driver characteristics and traffic violations,Wen H.,2016-01-01,11,43-59,10.1504/IJSS.2016.076970,SCOPUS_ID:84974845679
799,An effective methodology for road accident data collection in developing countries,Adnan M.,2016-01-01,,462-474,10.4018/978-1-4666-9814-7.ch022,SCOPUS_ID:84969962384
800,Child unintentional injury prevention in Eastern Mediterranean Region,Soori H.,2016-01-01,6,33-39,10.4103/2229-5151.177366,SCOPUS_ID:85010369744
801,Influence of awareness on the usage of motor third party insurance: A case study of Kampala district.,Kitunzi H.,2016-01-01,16,1169-1173,10.4314/ahs.v16i4.36,SCOPUS_ID:85014770910
802,Safety evaluation of radiation dose rates in Fukushima Nakadori districts,Kawai M.,2016-01-01,,133-146,10.1007/978-4-431-55848-4_12,SCOPUS_ID:84960375660
803,Developing policy regarding obstructive sleep apnea and driving among commercial drivers in the United States and Japan,Filomeno R.,2016-01-01,54,469-475,10.2486/indhealth.2015-0229,SCOPUS_ID:84990818357
804,Conditional risk for posttraumatic stress disorder in an epidemiological study of a Brazilian urban population,Luz M.P.,2016-01-01,72,51-57,10.1016/j.jpsychires.2015.10.011,SCOPUS_ID:84949256449
805,Commercial motor vehicle driver obstructive sleep apnea screening and treatment in the United States: An update and recommendation overview,Colvin L.,2016-01-01,12,113-125,10.5664/jcsm.5408,SCOPUS_ID:84956622448
806,Chronic pain following motor vehicle collision: A systematic review of outcomes associated with seeking or receiving compensation,Giummarra M.J.,2016-01-01,32,817-827,10.1097/AJP.0000000000000342,SCOPUS_ID:84958787569
807,"Unintentional Injuries in Children Up to Six Years of Age and Related Parental Knowledge, Attitudes, and Behaviors in Italy",Santagati G.,2016-01-01,177,267-272.e2,10.1016/j.jpeds.2016.06.083,SCOPUS_ID:84998727348
808,"Media priming of road traffic accidents in kenya: Praxis, patterns, and issues",Mogambi H.,2015-12-23,5,,10.1177/2158244015606491,SCOPUS_ID:84944810723
809,"Mortality in American hip-hop and rap recording artists, 1987'2014",Lawson C.J.,2015-12-01,30,211-216,10.21091/mppa.2015.4039,SCOPUS_ID:84955614652
810,Fright or stress: Origin of the traumatic neurosis? Discussion and therapeutic approaches,Lebigot F.,2015-12-01,173,819-827,10.1016/j.amp.2015.07.020,SCOPUS_ID:84983155133
811,Multilevel models for evaluating the risk of pedestrian-motor vehicle collisions at intersections and mid-blocks,Quistberg D.A.,2015-11-02,84,99-111,10.1016/j.aap.2015.08.013,SCOPUS_ID:84940571617
812,War Wounded and Victims of Traffic Accidents in a Surgical Hospital in Africa: An Observation on Injuries,Schneider M.,2015-10-19,30,618-620,10.1017/S1049023X15005269,SCOPUS_ID:84959501890
813,Traffic accidents triggered by drivers at work - A survey and analysis of contributing factors,Nævestad T.O.,2015-10-12,34,94-107,10.1016/j.trf.2015.07.024,SCOPUS_ID:84941273181
814,Using Enforcement and Adjudication Data to Assess the Impact of a Primary Safety Belt Law,Costich J.F.,2015-10-03,16,664-668,10.1080/15389588.2014.999857,SCOPUS_ID:84932629302
815,The Economic Impact of Helmet Use on Motorcycle Accidents: A Systematic Review and Meta-analysis of the Literature from the Past 20 Years,Kim C.Y.,2015-10-03,16,732-738,10.1080/15389588.2015.1005207,SCOPUS_ID:84933181910
816,A review of the statistical and quantitative methods used to study alcohol-attributable crime,Fitterer J.L.,2015-09-29,10,,10.1371/journal.pone.0139344,SCOPUS_ID:84947998912
817,Improving accident statistics: The role of social media,Wanichayapong N.,2015-09-07,,1153-1158,10.1145/2800835.2800979,SCOPUS_ID:84962582219
818,Enhancing public trust and police legitimacy during road traffic encounters: results from a randomised controlled trial in Scotland,MacQueen S.,2015-09-01,11,419-443,10.1007/s11292-015-9240-0,SCOPUS_ID:84942986161
819,"Road traffic crashes, injury and fatality trends in Sri Lanka: 1938–2013",Dharmaratne S.D.,2015-09-01,93,640-647,10.2471/BLT.14.150193,SCOPUS_ID:84940740687
820,Efficacy and effectiveness of an rVSV-vectored vaccine expressing Ebola surface glycoprotein: interim results from the Guinea ring vaccination cluster-randomised trial,Henao-Restrepo A.M.,2015-08-29,386,857-866,10.1016/S0140-6736(15)61117-5,SCOPUS_ID:84940952795
821,Lessons learned from process equipment failures in the chemical process industry,Hussin N.A.E.,2015-08-20,75,43-52,10.11113/jt.v75.5184,SCOPUS_ID:84939479001
822,Prevalence of oral and maxillofacial trauma in elders admitted to a reference hospital in Northeastern Brazil,Filho M.A.M.C.,2015-08-19,10,,10.1371/journal.pone.0135813,SCOPUS_ID:84942798700
823,Then & now: Trends in fatal law enforcement traffic collisions,Gustafson B.G.,2015-08-17,38,407-424,10.1108/PIJPSM-03-2015-0038,SCOPUS_ID:84938692103
824,State-level differences in fatal law enforcement officer collisions,Gustafson B.G.,2015-08-17,38,436-457,10.1108/PIJPSM-03-2015-0043,SCOPUS_ID:84938678348
825,Inroads into equestrian safety: Rider-reported factors contributing to horse-related accidents and near misses on australian roads,Thompson K.,2015-07-22,5,592-609,10.3390/ani5030374,SCOPUS_ID:84938517569
1194,Successive reports show the way the wind is blowing,Skelton N.,2007-01-01,48,18,,SCOPUS_ID:33846520411
826,"Stranded motorist deaths in harris county, Texas: A deadly game of highway roulette",Drake S.A.,2015-07-05,11,174-176,10.1097/JFN.0000000000000078,SCOPUS_ID:84940910689
827,"How reliable are self-report measures of mileage, violations and crashes?",Af Wåhlberg A.E.,2015-07-01,76,67-73,10.1016/j.ssci.2015.02.020,SCOPUS_ID:84924709687
828,Fall Injuries in Nepal: A Countrywide Population-based Survey,Gupta S.,2015-07-01,81,487-494,10.1016/j.aogh.2015.07.004,SCOPUS_ID:84953854075
829,Relations between temperamental fear and risky pedestrian behavior,Shen J.,2015-07-01,80,178-184,10.1016/j.aap.2015.04.011,SCOPUS_ID:84946118560
830,An effective methodology for road accident data collection in developing countries,Adnan M.,2015-06-30,2-3,585-597,10.4018/978-1-4666-8473-7.ch029,SCOPUS_ID:84958893242
831,Media reporting of traffic legislation changes in British Columbia (2010),Brubacher J.R.,2015-06-23,82,227-233,10.1016/j.aap.2015.05.022,SCOPUS_ID:84935034058
832,Taxi drivers' attitudes toward road safety in Pakistan,Rehman A.,2015-06-01,129,818-821,10.1016/j.puhe.2015.03.022,SCOPUS_ID:84931560775
833,Crash risk and aberrant driving behaviors among bus drivers: The role of personality and attitudes towards traffic safety,Mallia L.,2015-06-01,79,145-151,10.1016/j.aap.2015.03.034,SCOPUS_ID:84925788122
834,Safety issues with elderly cyclists and barriers to cycling,Velasco L.,2015-06-01,168,87-95,10.1680/muen.14.00003,SCOPUS_ID:84929895412
835,Early Percutaneous Endoscopic Gastrostomy Tube Dislodgment,O’Rear J.M.,2015-06-01,115,26-31,10.1097/01.NAJ.0000466312.00767.59,SCOPUS_ID:84938539582
836,"Traffic safety violations in relation to drivers' educational attainment, training and experience in Kumasi, Ghana",Akaateba M.A.,2015-06-01,75,156-162,10.1016/j.ssci.2015.02.010,SCOPUS_ID:84923922548
837,Work Zone Safety Analysis and Modeling: A State-of-the-Art Review,Yang H.,2015-05-19,16,387-396,10.1080/15389588.2014.948615,SCOPUS_ID:84921368339
838,Fatal traumatic brain injury in older adults in Austria 1980-2012: An analysis of 33 years,Brazinova A.,2015-05-01,44,502-506,10.1093/ageing/afu194,SCOPUS_ID:84929150104
839,Knowledge and beliefs of EMS providers toward lights and siren transportation,Tennyson J.,2015-05-01,16,465-471,10.5811/westjem.2015.2.24212,SCOPUS_ID:84929082490
840,Association between traumatic events and post-traumatic stress disorder: Results from the ESEMeD-Spain study,Olaya B.,2015-04-15,24,172-183,10.1017/S2045796014000092,SCOPUS_ID:84988227310
841,"Alcohol Consumption Among Drivers in Curitiba, Brazil",Aguilera S.L.V.U.,2015-04-03,16,219-224,10.1080/15389588.2014.935939,SCOPUS_ID:84916938372
842,Extending the value of police crash reports for traffic safety research: Collecting supplemental data via surveys of drivers,Durbin D.R.,2015-04-01,21,e36-e42,10.1136/injuryprev-2014-041155,SCOPUS_ID:84940577758
843,Evidence to inform intersectoral policies: A comparison of health and transport sector evidence in support of road traffic injury prevention,Bao J.,2015-03-25,13,,10.1186/s12961-015-0008-9,SCOPUS_ID:84926624546
844,Why do three-wheelers carrying schoolchildren suffer very low fatal crashes?,Pandey G.,2015-03-01,38,130-134,10.1016/j.iatssr.2014.12.001,SCOPUS_ID:84925702407
845,Gender differences in perceptions and self-reported driving behaviors among teenagers,Barr G.C.,2015-03-01,48,366-370.e3,10.1016/j.jemermed.2014.09.055,SCOPUS_ID:84924557932
846,Management of acute spinal cord injury,Stein D.M.,2015-02-13,21,159-187,10.1212/01.CON.0000461091.09736.0c,SCOPUS_ID:84923178990
847,A case study from a nursing and occupational therapy perspective - Providing care for a patient with a traumatic brachial plexus injury,Wellington B.,2015-02-01,19,15-23,10.1016/j.ijotn.2014.01.001,SCOPUS_ID:84920716277
848,Detection and report of traffic lights violation using sensors and smartphones,Martín-Fernández F.,2015-01-01,9454,237-248,10.1007/978-3-319-26401-1_23,SCOPUS_ID:84952317482
849,The impact of road traffic injury in North India: A mixed-methods study protocol,Jagnoor J.,2015-01-01,5,,10.1136/bmjopen-2015-008884,SCOPUS_ID:84941644230
850,Evaluation of mortal traffic accidents in terms of forensic medicine,Deʇirmenci B.,2015-01-01,26,143-147,10.12996/gmj.2015.44,SCOPUS_ID:84944395478
851,SCHOOL AREA TRANSPORTATION SAFETY GUIDELINES,Tebinka R.,2015-01-01,,,,SCOPUS_ID:85070278287
852,Epidemiology of Karachi road traffic crash mortality in 2013,Jooma R.,2015-01-01,65,548-551,,SCOPUS_ID:84930713732
853,Using behavioral triage in court-supervised treatment of DUI offenders,Carey S.,2015-01-01,33,44-63,10.1080/07347324.2015.982455,SCOPUS_ID:84924705849
854,Motorization in Russia: Challenges and solutions,Pogotovkina N.,2015-01-01,10,34443-34448,,SCOPUS_ID:84940399485
855,Fatal consequences: Obstructive sleep apnea in a train engineer,McKay M.P.,2015-01-01,13,583-586,10.1370/afm.1868,SCOPUS_ID:84946904092
856,Energy analysis of road accidents based on close-range photogrammetry,Morales A.,2015-01-01,7,15161-15178,10.3390/rs71115161,SCOPUS_ID:84950150968
857,Future prospects for personal security in travel by public transport,Beecroft M.,2015-01-01,38,131-148,10.1080/03081060.2014.976980,SCOPUS_ID:84926138004
858,Challenges for vehicle and occupant safety in autonomous electric vertical take-off and landing (eVTOL) vehicle crashworthiness,Littell J.,2015-01-01,,127-143,,SCOPUS_ID:85072332088
859,The psychosocial purpose of driving and its relationship with the risky driving behaviour of young novice drivers,Scott-Parker B.,2015-01-01,33,16-26,10.1016/j.trf.2015.06.004,SCOPUS_ID:84969903091
860,Physical characteristics of farm equipment crash locations on public roads in Tennessee,Mehlhorn S.A.,2015-01-01,21,85-94,10.13031/jash.21.10607,SCOPUS_ID:84930847731
861,"Distracted driving, a major preventable cause of motor vehicle collisions: ""Just hang up and drive""",Kahn C.A.,2015-01-01,16,1033-1036,10.5811/westjem.2015.10.28040,SCOPUS_ID:84952309216
862,Analysis of car–pedestrian accidents on highways in the Brazilian federal district,Andrade A.F.B.,2015-01-01,146,579-590,10.2495/UT150471,SCOPUS_ID:85087573445
863,Pituitary dysfunction after traumatic brain injury: A clinical and pathophysiological approach,Tanriverdi F.,2015-01-01,36,305-342,10.1210/er.2014-1065,SCOPUS_ID:84931422590
864,The effects of texting on driving performance in a driving simulator: The influence of driver age,Rumschlag G.,2015-01-01,74,145-149,10.1016/j.aap.2014.10.009,SCOPUS_ID:84908441248
865,"Motor Vehicle Crashes, Medical Outcomes, and Hospital Charges Among Children Aged 1-12 Years — Crash Outcome Data Evaluation System, 11 States, 2005-2008",Sauber-Schatz E.K.,2015-01-01,64,1-32,10.15585/MMWR.SS6408A1,SCOPUS_ID:84953342389
1279,Navigation devices as database for driver assistant systems,Hamberger W.,2003-12-01,,4599-4613,,SCOPUS_ID:5444241967
866,Probable cause in helicopter emergency medical services crashes: What role does ownership play?,Habib F.A.,2014-12-11,77,989-993,10.1097/TA.0000000000000429,SCOPUS_ID:84917737326
867,In-hospital mortality among patients injured in motor vehicle crashes in a Saudi Arabian hospital relative to large U.S. trauma centers,Alghnam S.,2014-12-01,1,1-9,10.1186/s40621-014-0021-4,SCOPUS_ID:85043637711
868,Helmet use among motorcycle and moped riders injured in Hawaii: Final medical dispositions from a linked database,Galanis D.J.,2014-11-01,77,743-748,10.1097/TA.0000000000000435,SCOPUS_ID:84925845033
869,"Host, Vehicular and environmental factors responsible for road traffic crashes in a nigerian city: Identifiable issues for road traffic injury control",Adeoye P.O.,2014-10-16,19,,10.11604/pamj.2014.19.159.5017,SCOPUS_ID:84919767551
870,Analysis of event data recorder data for vehicle safety improvement,daSilva M.P.,2014-10-01,,21-143,,SCOPUS_ID:84958854602
871,Deployable federal assets supporting domestic disaster response operations: Summary and considerations for Congress,Brown J.,2014-10-01,,1-73,,SCOPUS_ID:84954451859
872,Features of the traffic accidents happened in the province of Aydın between 2005 and 2011,Dirlik M.,2014-09-01,20,353-358,10.5505/tjtes.2014.18828,SCOPUS_ID:84908020974
873,Epitome of China's unnatural deaths: a historically retrospective study of forensic autopsy cases in Shanghai Public Security Bureau from 1990 to 1999,He M.,2014-09-01,35,218-221,10.1097/PAF.0000000000000115,SCOPUS_ID:85027923928
874,Investigating multi-player online video games for brain-injured people,Colman J.,2014-09-01,8,124-137,10.1108/JAT-02-2014-0010,SCOPUS_ID:84933527581
875,Insufficient sleep in adolescents and young adults: An update on causes and consequences,Owens J.,2014-09-01,134,e921-e932,10.1542/peds.2014-1696,SCOPUS_ID:84907190505
876,Effectiveness of Social Host and Fake Identification Laws on Reducing Underage Drinking Driver Fatal Crashes,Fell J.C.,2014-09-01,15,S64-S73,10.1080/15389588.2014.928929,SCOPUS_ID:84907252220
877,Is road safety being driven in the wrong direction?,Davies G.R.,2014-08-20,43,1615-1623,10.1093/ije/dyu103,SCOPUS_ID:84913585330
878,Screening and brief intervention for drug use in primary care: The ASPIRE randomized clinical trial,Saitz R.,2014-08-06,312,502-513,10.1001/jama.2014.7862,SCOPUS_ID:84905916566
879,Exploratory study of road safety in Brazzaville and Pointe-Noire in Republic of the Congo,Batala Mpondo G.,2014-07-01,26,71-79,,SCOPUS_ID:84919390181
880,Mental health and psychiatric care in Bolivia: What do we know?,Jaen-Varas D.,2014-05-15,8,,10.1186/1752-4458-8-18,SCOPUS_ID:84900837906
881,Public Opinion on Motor Vehicle-Related Injury Prevention Policies: A Systematic Review of a Decade of Research,Debinski B.,2014-04-01,15,243-251,10.1080/15389588.2013.816419,SCOPUS_ID:84891323280
882,Analysis of spatial variations in the effectiveness of graduated driver's licensing (GDL) program in the state of Michigan,Chen Y.,2014-04-01,8,11-22,10.1016/j.sste.2013.12.001,SCOPUS_ID:84893360869
883,Cardiac metastases of renal cell carcinoma revealed by syncope: Diagnosis and treatment,Bazine A.,2014-03-06,7,560-564,10.1159/000366292,SCOPUS_ID:84924055579
884,Public access defibrillation: Successful cardiopulmonary resuscitation due to automatic external defibrillator at traffic accident,Wanke S.,2014-03-01,139,638-640,10.1055/s-0034-1369864,SCOPUS_ID:84897888857
885,Child passengers killed in reckless and alcohol-related motor vehicle crashes,Kelley-Baker T.,2014-02-01,48,103-110,10.1016/j.jsr.2013.12.008,SCOPUS_ID:84893413934
886,Daytime sleepiness and sleep habits as risk factors of traffic accidents in a group of Turkish public transport drivers,Özer C.,2014-01-30,7,268-273,,SCOPUS_ID:84892588201
887,Farm tractors on Swedish public roads--age-related perspectives on police reported incidents and injuries,Pinzke S.,2014-01-01,49,39-49,10.3233/WOR-131767,SCOPUS_ID:84908363369
888,Mortality rates of traumatic traffic accident patients at the University Hospital,Mayda A.S.,2014-01-01,26,219-225,10.7307/ptt.v26i3.1350,SCOPUS_ID:84937346374
