id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
1166,A Survey of Road Accident Reporting and Driver’s Behavior Awareness Systems: The Case of Tanzania,Mrema I.J.,2020-08-01,10,6009-6015,10.48084/etasr.3449,SCOPUS_ID:85163286768
1167,Approximation framework of embodied energy of safety: Insights and analysis,Zhong Z.,2020-08-01,13,,10.3390/en13164230,SCOPUS_ID:85090504925
1168,Driver attention area extraction method based on deep network feature visualization,Han G.,2020-08-01,10,,10.3390/APP10165474,SCOPUS_ID:85089899076
1169,Constructing the Analysis-judgment System of Connecting the Scene Elements into Course of Vehicle Crashing to Pedestrian,Yuan Q.,2020-08-01,45,335-340,10.16467/j.1008-3650.2020.04.002,SCOPUS_ID:85123686650
1170,Anterior tibialis artery pseudoaneurysm after minimally invasive plate osteosynthesis in the proximal tibia: A case report,Beaton Comulada D.,2020-08-01,2020,,10.1093/jscr/rjaa168,SCOPUS_ID:85108181179
1171,"Paediatric, pedestrian road traffic injuries in the city of Mashhad in north-eastern Iran 2015-2019: A data note",Tabari P.,2020-07-31,13,,10.1186/s13104-020-05203-1,SCOPUS_ID:85089122100
1172,Assessing and mapping maritime transportation risk based on spatial fuzzy multi-criteria decision making: A case study in the South China sea,Zhou X.,2020-07-15,208,,10.1016/j.oceaneng.2020.107403,SCOPUS_ID:85084348286
1173,Mapping of Traffic Accidents in Labuhanbatu Regency using GIS Support,Watrianthos R.,2020-07-03,1566,,10.1088/1742-6596/1566/1/012104,SCOPUS_ID:85087770874
1174,"Investigation of Spatiotemporal Changes in the Incidence of Traffic Accidents in Kahramanmaraş, Turkey, Using GIS-Based Density Analysis",Özcan M.,2020-07-01,48,1045-1056,10.1007/s12524-020-01137-0,SCOPUS_ID:85089084459
1175,Meta-regressions of exposure parameters used in spatial road safety analyses,Ziakopoulos A.,2020-07-01,51,5-18,10.4399/97888255337501,SCOPUS_ID:85106022003
1176,Distance Estimation of Preceding Vehicle Based on Mono Vision Camera and Artificial Neural Networks,Karthika K.,2020-07-01,,,10.1109/ICCCNT49239.2020.9225406,SCOPUS_ID:85096601875
1177,Mycobacterium bovis population structure in cattle and local badgers: Co-localisation and variation by farm type,Milne G.,2020-07-01,9,,10.3390/pathogens9070592,SCOPUS_ID:85088235462
1178,Quantifying suppressed child pedestrian and bicycle trips,Ferenchak N.N.,2020-07-01,20,91-103,10.1016/j.tbs.2020.03.002,SCOPUS_ID:85081017204
1179,A Reflectivity-Based GPR Signal Processing Methodology for Mapping Tree Root Systems of Street Trees,Lantini L.,2020-07-01,,449-452,10.1109/TSP49548.2020.9163517,SCOPUS_ID:85090549379
1180,Use of novel and inexpensive radiolucent soft tissue protector for insertion of proximal locking screws in femoral retrograde intramedullary nailing,Perrone M.,2020-07-01,11,S663-S666,10.1016/j.jcot.2020.03.029,SCOPUS_ID:85083018703
1181,Posttraumatic stress disorder is associated with a dysrhythmia across the visual cortex and the default mode network,Clancy K.J.,2020-07-01,7,1-12,10.1523/ENEURO.0053-20.2020,SCOPUS_ID:85089128702
1182,Pharmacological target-focused transcriptomic analysis of native vs cultured human and mouse dorsal root ganglia,Wangzhou A.,2020-07-01,161,1497-1517,10.1097/j.pain.0000000000001866,SCOPUS_ID:85086793114
1183,Analysis of run-off-road accidents by association rule mining and geographic information system techniques on imbalanced datasets,Jiang F.,2020-06-01,12,,10.3390/SU12124882,SCOPUS_ID:85087497839
1184,Introducing Automatic Control Method of Safety Standards in Horizontal Curves by Processing Images Taken by Mobile Mapping System,Koloushani M.,2020-06-01,28,1567-1579,,SCOPUS_ID:85090556592
1185,Bicyclist injury severity in traffic crashes: A spatial approach for geo-referenced crash data to uncover non-stationary correlates,Liu J.,2020-06-01,73,25-35,10.1016/j.jsr.2020.02.006,SCOPUS_ID:85081135878
1186,Predicting risky and aggressive driving behavior among taxi drivers: Do spatio-temporal attributes matter?,Zahid M.,2020-06-01,17,,10.3390/ijerph17113937,SCOPUS_ID:85085967880
1187,Road trauma in regional and remote Australia and New Zealand in preparedness for ADAS technologies and autonomous vehicles,Peiris S.,2020-06-01,12,,10.3390/su12114347,SCOPUS_ID:85085746953
1188,3D Objects Detection in an Autonomous Car Driving Problem,Agafonov A.,2020-05-26,,,10.1109/ITNT49337.2020.9253253,SCOPUS_ID:85097612683
1189,Mapping global evidence on strategies and interventions in neurotrauma and road traffic collisions prevention: A scoping review,M Selveindran S.,2020-05-20,9,,10.1186/s13643-020-01348-z,SCOPUS_ID:85085158168
1190,"Multiple-scale spatial analysis of paediatric, pedestrian road traffic injuries in a major city in North-Eastern Iran 2015-2019",Shabanikiya H.,2020-05-19,20,,10.1186/s12889-020-08911-2,SCOPUS_ID:85084964460
1191,Missed opportunities to advance knowledge on traffic safety: Accessibility of driver licensing and crash data for scientific research,Carey M.E.,2020-05-01,139,,10.1016/j.aap.2020.105500,SCOPUS_ID:85081936763
1192,Allometric scaling of road accidents using social media crowd-sourced data,Ghandour A.J.,2020-05-01,545,,10.1016/j.physa.2019.123534,SCOPUS_ID:85076223348
1193,Geoclinical analyses for areas at high risk for motorcycle-related road traffic injury in a district in Malaysia,Rahman N.H.N.,2020-05-01,27,146-154,10.1177/1024907918823452,SCOPUS_ID:85060911281
1194,Road safety performance function analysis with visual feature importance of deep neural nets,Pan G.,2020-05-01,7,735-744,10.1109/JAS.2020.1003108,SCOPUS_ID:85082556304
1195,In-Vehicle Software System for Fostering Driver's Attentiveness,Bautu E.,2020-05-01,,151-156,10.1109/DAS49615.2020.9108946,SCOPUS_ID:85087074826
1196,A comparison of older drivers’ driving patterns during a naturalistic on-road driving task with patterns from their preceding four-months of real-world driving,Koppel S.,2020-05-01,125,,10.1016/j.ssci.2020.104652,SCOPUS_ID:85079160873
1197,Spatial topological analysis model of ship encounter space,Liu Z.,2020-04-15,202,,10.1016/j.oceaneng.2020.107171,SCOPUS_ID:85080982769
1198,Mapping fractures from traffic accidents in Sweden: How do cyclists compare to other road users?,Meredith L.,2020-04-02,21,209-214,10.1080/15389588.2020.1724979,SCOPUS_ID:85081605159
1199,Development of an expert derived ICD-AIS map for serious AIS3+ injury identification,Barnes J.,2020-04-02,21,181-187,10.1080/15389588.2020.1725494,SCOPUS_ID:85081406439
1200,"Determining the road traffic accident hotspots using GIS-based temporal-spatial statistical analytic techniques in Hanoi, Vietnam",Le K.G.,2020-04-02,23,153-164,10.1080/10095020.2019.1683437,SCOPUS_ID:85075940081
1201,Investigating the impacts of real-time weather conditions on freeway crash severity: A bayesian spatial analysis,Zeng Q.,2020-04-02,17,,10.3390/ijerph17082768,SCOPUS_ID:85083658594
1202,A unifying theory of driver perception and steering control on straight and winding roads,Van Der El K.,2020-04-01,50,165-175,10.1109/THMS.2019.2947551,SCOPUS_ID:85074597565
1203,"Using open-source data to explore distribution of built environment characteristics across Kerala, India",Valson J.S.,2020-04-01,64,191-197,10.4103/ijph.IJPH_472_19,SCOPUS_ID:85087099892
1204,A new zone system to analyze the spatial relationships between the built environment and traffic safety,Obelheiro M.R.,2020-04-01,84,,10.1016/j.jtrangeo.2020.102699,SCOPUS_ID:85082851666
1205,Design Road Traffic Injury Data Model and Visualization,Pudpong S.,2020-03-01,,,10.1109/iEECON48109.2020.229534,SCOPUS_ID:85085017292
1206,PROTOCOL: Effectiveness of road safety interventions: An evidence and gap map,Mohan D.,2020-03-01,16,,10.1002/cl2.1077,SCOPUS_ID:85081990398
1207,Determinants of the congestion caused by a traffic accident in urban road networks,Zheng Z.,2020-03-01,136,,10.1016/j.aap.2019.105327,SCOPUS_ID:85076708621
1208,A multivariate analysis of environmental effects on road accident occurrence using a balanced bagging approach,Schlögl M.,2020-03-01,136,,10.1016/j.aap.2019.105398,SCOPUS_ID:85076404457
1209,Qualitative field observation of pedestrian injury hotspots: A mixed-methods approach for developing built- and socioeconomic-environmental risk signatures,Schuurman N.,2020-03-01,17,,10.3390/ijerph17062066,SCOPUS_ID:85082445981
1210,Application of the mobile GIS for the improvement of the knowledge and the management of the road network,Gharbi A.,2020-03-01,12,23-39,10.1007/s12518-019-00279-2,SCOPUS_ID:85069482320
1211,"Toward safer highways, application of XGBoost and SHAP for real-time accident detection and feature analysis",Parsa A.B.,2020-03-01,136,,10.1016/j.aap.2019.105405,SCOPUS_ID:85075826450
1212,Integrating GIS and statistical approaches to enhance allocation of highway patrol resources,Rezapour M.,2020-03-01,22,84-95,10.1177/1461355719888939,SCOPUS_ID:85114320564
1213,A bivariate random effects spatial model of traffic fatalities and injuries across Provinces of Iran,Besharati M.M.,2020-03-01,136,,10.1016/j.aap.2019.105394,SCOPUS_ID:85076356870
1214,A combined approach to address road traffic crashes beyond cities: Hot zone identification and countermeasures in Indonesia,Satria R.,2020-03-01,12,1-18,10.3390/su12051801,SCOPUS_ID:85095451720
1215,Safety Evaluation of Arterials under Signal Coordination Considering the Correlated Heterogeneity and Multivariate Spatial Correlation,Fan Y.,2020-03-01,146,,10.1061/JTEPBS.0000312,SCOPUS_ID:85077500942
1216,"Multitasking additional-to-driving: Prevalence, structure, and associated risk in SHRP2 naturalistic driving data",Bálint A.,2020-03-01,137,,10.1016/j.aap.2020.105455,SCOPUS_ID:85078897722
1217,Assessing the effects of bus stop relocation on street robbery,Liu L.,2020-03-01,80,,10.1016/j.compenvurbsys.2019.101455,SCOPUS_ID:85077320270
1218,"Towards Big Data Analytics and Mining for UK Traffic Accident Analysis, Visualization & Prediction",Feng M.,2020-02-15,,225-229,10.1145/3383972.3384034,SCOPUS_ID:85085914127
1219,A review of spatial approaches in road safety,Ziakopoulos A.,2020-02-01,135,,10.1016/j.aap.2019.105323,SCOPUS_ID:85074029673
1220,RTA analysis & existing modelling for emergency medical service,Asim Azim M.,2020-02-01,27,251-261,10.17559/TV-20190212143303,SCOPUS_ID:85079571726
1221,Spatial analysis of motorcycle-related mortalities in Brazilian municipalities,Pinheiro P.C.,2020-02-01,25,683-692,10.1590/1413-81232020252.14472018,SCOPUS_ID:85078965202
1222,Interregional inequality and road accident rates in Spain,Sánchez González M.P.,2020-02-01,135,,10.1016/j.aap.2019.105347,SCOPUS_ID:85075503828
1223,Comparing Urban Maxillofacial Trauma Patterns to the National Trauma Data Bank©,Cohn J.E.,2020-02-01,129,149-156,10.1177/0003489419878457,SCOPUS_ID:85074032027
1224,Applying the colocation quotient index to crash severity analyses,Kuo P.F.,2020-02-01,135,,10.1016/j.aap.2019.105368,SCOPUS_ID:85077296985
1225,Spatial Analyses of Traffic Conflicts to Assess Safety at Signalised Intersections,Abdul Majeed R.Z.,2020-01-17,671,,10.1088/1757-899X/671/1/012092,SCOPUS_ID:85078191588
1226,Geographical detection of traffic accidents spatial stratified heterogeneity and influence factors,Zhang Y.,2020-01-02,17,,10.3390/ijerph17020572,SCOPUS_ID:85078301183
1227,Association rule mining for road traffic accident analysis: A case study from UK,Feng M.,2020-01-01,11691 LNAI,520-529,10.1007/978-3-030-39431-8_50,SCOPUS_ID:85080888077
1228,Spatial analysis of road crashes involving vulnerable road users in support of road safety management strategies,Bassani M.,2020-01-01,45,394-401,10.1016/j.trpro.2020.03.031,SCOPUS_ID:85083462859
1229,Research for temporal and spatial distribution of ship accidents in the fluctuating backwater area of three gorges reservoir region,Xue J.,2020-01-01,,1603-1607,,SCOPUS_ID:85110288267
1230,Research for temporal and spatial distribution of ship accidents in the fluctuating backwater area of three gorges reservoir region,Xue J.,2020-01-01,,1603-1607,10.3850/978-981-14-8593-0_4544-cd,SCOPUS_ID:85107318695
1231,The optimal rescue route of traffic accident based on gis and ant colony algorithm,Fan J.Y.,2020-01-01,1,105-114,10.4399/978882553186211,SCOPUS_ID:85084703667
1232,Development of integration vehicle sensing data platform for collection and analysis of road driving environment big data,Sung H.K.,2020-01-01,,,,SCOPUS_ID:85105829447
1233,"A spatial econometrics perspective on the characteristics of urban traffic accidents: focusing on elderly drivers’ accidents in Seoul, South Korea",Lee J.,2020-01-01,27,520-527,10.1080/17457300.2020.1817945,SCOPUS_ID:85090469315
1234,Conceptual mapping as a tool to understand the causes of traffic accidents,Saltos Salgado M.F.,2020-01-01,12,388-397,,SCOPUS_ID:85100839293
1235,SPATIAL ANALYSIS OF THE ROAD TRAFFIC ACCIDENT STATISTICS IN THE PROVINCES OF TURKEY,Yildirim V.,2020-01-01,38,1667-1680,,SCOPUS_ID:85149926879
1236,Vulnerable road-user deaths in Brazil: a Bayesian hierarchical model for spatial-temporal analysis,Batomen B.,2020-01-01,27,528-536,10.1080/17457300.2020.1818788,SCOPUS_ID:85091101915
1237,High-accuracy mapping design based on multi-view images and 3D LiDAR point clouds,Chen J.H.,2020-01-01,2020-January,,10.1109/ICCE46568.2020.9043066,SCOPUS_ID:85082598398
1238,A comparison of radial and linear charts for visualizing daily patterns,Waldner M.,2020-01-01,26,1033-1042,10.1109/TVCG.2019.2934784,SCOPUS_ID:85075634112
1239,VANET based self-governed vehicle strategy in association with multi-object recognition and key mapping features,David S.,2020-01-01,33,3838-3845,10.1016/j.matpr.2020.06.224,SCOPUS_ID:85098535245
1240,Drivers’ visual perception quantification using 3d mobile sensor data for road safety,Choi K.,2020-01-01,20,,10.3390/s20102763,SCOPUS_ID:85084802236
1241,Infrared Thermography as a Visualization Technique for Light Muscle Pathologies,Soto-Lara F.J.,2020-01-01,,227-233,10.1007/978-3-030-41200-5_25,SCOPUS_ID:85083674060
1242,Mortality by Road Traffic Injuries in Brazil (2000–2016): Capital Cities Versus Non-Capital Cities,de Aquino É.C.,2020-01-01,54,1-13,10.11606/s1518-8787.2020054001703,SCOPUS_ID:85096817098
1243,GIS-based space and time analysis of road accidents in an urban environment: A case study of the Colombo MC area,Jayathilaka H.B.T.P.,2020-01-01,,,,SCOPUS_ID:85107186300
1244,Graph deep learning model for network-based predictive hotspot mapping of sparse spatio-temporal events,Zhang Y.,2020-01-01,79,,10.1016/j.compenvurbsys.2019.101403,SCOPUS_ID:85075365385
1245,Starling: A blockchain-based system for coordinated obstacle mapping in dynamic vehicular environments,Miehle D.,2020-01-01,2020-January,4033-4042,,SCOPUS_ID:85108138642
1246,Training beginners and experienced drivers using mobile-based virtual and augmented reality,Tomchinskaya T.,2020-01-01,2744,,,SCOPUS_ID:85098146218
1247,A Spatial Analysis Methodology Based on Lazy Ensembled Adaptive Associative Classifier and GIS for Examining the Influential Factors on Traffic Fatalities,Zhai C.,2020-01-01,8,117932-117945,10.1109/ACCESS.2020.3002535,SCOPUS_ID:85087815266
1248,A Traffic Event Simulation Method in a Virtual Traffic Environment,Tang X.,2020-01-01,,3868-3877,10.1061/9780784482933.332,SCOPUS_ID:85107233902
1249,An improved approach to analyze accidents and promote road safety using association rule mining and multi-criteria decision analysis methods,Zeinab F.,2020-01-01,13,731-746,10.2174/2213275912666190807113914,SCOPUS_ID:85089701356
1250,"To Find Accident Prone Zones and Nearest Health Facility by GIS Based Spatial and Network Analysis in Amritsar, Punjab",Chaudary J.,2020-01-01,11,156-159,10.5455/njcm.20200405092812,SCOPUS_ID:85169338945
1251,A Practical Weather Detection Method Built in the Surveillance System Currently Used to Monitor the Large-Scale Freeway in China,Sun Z.,2020-01-01,8,112357-112367,10.1109/ACCESS.2020.3002959,SCOPUS_ID:85087639400
1252,Analysis of road mortality in digital age using Bayesian ecological model: The case of Tunisia,Kammoun K.,2020-01-01,9,393-409,10.1504/WRITR.2020.111063,SCOPUS_ID:85096055829
1253,Driver pattern identification in road crashes in spain,Sanjurjo-De-No A.,2020-01-01,8,182014-182025,10.1109/ACCESS.2020.3028043,SCOPUS_ID:85100346698
1254,HCF: A Hybrid CNN Framework for Behavior Detection of Distracted Drivers,Huang C.,2020-01-01,8,109335-109349,10.1109/ACCESS.2020.3001159,SCOPUS_ID:85087333948
1255,Multispiral computed tomography of the lungs with polytrauma in children,Akhadov T.A.,2020-01-01,24,96-104,10.24835/1607-0763-2020-1-96-104,SCOPUS_ID:85106365120
1256,Driver distraction detection and recognition,Chinta K.K.,2020-01-01,14,,10.1115/IMECE2020-24474,SCOPUS_ID:85101295026
1257,Road Manhole Cover Delineation Using Mobile Laser Scanning Point Cloud Data,Yu Y.,2020-01-01,17,152-156,10.1109/LGRS.2019.2916156,SCOPUS_ID:85078696796
1258,Navigation and motion control systems of the autonomous underwater vehicle,Antonov D.,2020-01-01,2020,38-50,10.21303/2461-4262.2020.001361,SCOPUS_ID:85090640987
1259,Geographical patterns and effects of human and mechanical factors on road traffic crashes in Nigeria,Adeleke R.,2020-01-01,28,3-15,10.1080/17457300.2020.1823996,SCOPUS_ID:85091780144
1260,3d modeling to identify and quantify obstacles in aerodrome protection zone,Falavigna G.P.,2020-01-01,26,1-12,10.1590/s1982-21702020000200009,SCOPUS_ID:85090177891
1261,Remnant preserving posterior cruciate ligament reconstruction: Two-year follow-up,Rhatomy S.,2020-01-01,8,418-422,10.3889/oamjms.2020.3368,SCOPUS_ID:85091390667
1262,"Geographical distribution of at fault drivers involved in fatal traffic collisions in Tehran, Iran",Kavousi A.,2020-01-01,42,,10.4178/epih.e2020002,SCOPUS_ID:85081081811
1263,"Crash risk, crash exposure, and the built environment: A conceptual review",Merlin L.A.,2020-01-01,134,,10.1016/j.aap.2019.07.020,SCOPUS_ID:85070315279
1264,Timelined multimodal recording of EEG and driving performance using a driving simulator system during a focal impaired awareness seizure,Ban T.,2020-01-01,13,,10.1016/j.ebr.2020.100356,SCOPUS_ID:85079288525
1265,Reservoir management challenges in cluster drilling on a giant onshore oil field under redevelopment in United Arab Emirates,Martinez M.,2020-01-01,,,10.2118/203442-MS,SCOPUS_ID:85143249997
1266,Analysis of dynamic available passing sight distance near right-turn horizontal curves during overtaking using LiDAR data,Ma Y.,2020-01-01,47,1059-1074,10.1139/cjce-2019-0138,SCOPUS_ID:85090178053
1267,High definition road map object usability verification for high definition road map improvement,Oh J.M.,2020-01-01,38,375-382,10.7848/ksgpc.2020.38.4.375,SCOPUS_ID:85093692402
1268,"The epidemiology of pedestrian fatalities and substance use in Georgia, United States, 2007–2016",Thomas M.,2020-01-01,134,,10.1016/j.aap.2019.105329,SCOPUS_ID:85074401882
1269,A decade bibliometric review of road traffic accidents and incidents: A computational perspective,Makaba T.,2019-12-01,,510-516,10.1109/CSCI49370.2019.00098,SCOPUS_ID:85084749671
1270,Spatial analysis of traffic accidents based on WaveCluster and vehicle communication system data,Zhang J.,2019-12-01,2019,,10.1186/s13638-019-1450-0,SCOPUS_ID:85066114580
1271,Spatio-temporal analysis of road traffic accidents in Indian large cities,Mahata D.,2019-12-01,7,586-591,10.1016/j.cegh.2019.01.005,SCOPUS_ID:85060335010
1272,Visual spatial analytic method for spatial semantic-enhanced urban traffic data,Yuelong L.,2019-12-01,24,2279-2290,10.11834/jig.190284,SCOPUS_ID:85194737716
1273,Vehicle Accident and Traffic Classification Using Deep Convolutional Neural Networks,Kumeda B.,2019-12-01,,323-328,10.1109/ICCWAMTIP47768.2019.9067530,SCOPUS_ID:85084301283
1274,Evaluation of driving behavior based on massive vehicle trajectory data,Sun C.,2019-12-01,35,502-508,10.3969/j.issn.1003-7985.2019.04.013,SCOPUS_ID:85080996712
1275,"Spatio-Temporal Analysis of Road Accident Incidents and Delineation of Hotspots Using Geospatial Tools in Thrissur District, Kerala, India",Achu A.L.,2019-12-01,69,255-265,10.1007/s42489-019-00031-1,SCOPUS_ID:85074815518
1276,Differences between occupational and nonoccupational-related motor vehicle collisions in West Virginia: A cross-sectional and spatial analysis,Rudisill T.M.,2019-12-01,14,,10.1371/journal.pone.0227388,SCOPUS_ID:85077366649
1277,Drivers’ visual scanning behavior at signalized and unsignalized intersections: A naturalistic driving study in China,Li G.,2019-12-01,71,219-229,10.1016/j.jsr.2019.09.012,SCOPUS_ID:85075274580
1278,Exploratory Analysis of Revealed Pedestrian Paths as Cues for Designing Pedestrian Infrastructure,Coutts C.,2019-12-01,145,,10.1061/(ASCE)UP.1943-5444.0000539,SCOPUS_ID:85073605790
1279,Prospective epidemiological update on traumatic spinal cord injury in Ireland,Smith É.,2019-12-01,5,,10.1038/s41394-019-0152-5,SCOPUS_ID:85074484011
1280,Who might be affected by crashes? Identifying areas susceptible to crash injury risk and their major contributing factors,Kocatepe A.,2019-11-29,15,1278-1305,10.1080/23249935.2019.1581854,SCOPUS_ID:85062363077
1281,Detailed subject-specific FE rib modeling for fracture prediction,Iraeus J.,2019-11-25,20,S88-S95,10.1080/15389588.2019.1665649,SCOPUS_ID:85074587707
1282,"Economic development and road traffic injuries and fatalities in Thailand: An application of spatial panel data analysis, 2012-2016",Suphanchaimat R.,2019-11-04,19,,10.1186/s12889-019-7809-7,SCOPUS_ID:85074546709
1283,Mapping the knowledge domain of road safety studies: A scientometric analysis,Zou X.,2019-11-01,132,,10.1016/j.aap.2019.07.019,SCOPUS_ID:85071752222
1284,Design of a control and monitoring system to reduce traffic accidents due to drowsiness through image processing,Eraldo B.,2019-11-01,2019-November,,10.1109/CONCAPANXXXIX47272.2019.8976928,SCOPUS_ID:85084948438
1285,Spatial analysis of traffic accidents near and between road intersections in a directed linear network,Briz-Redón Á.,2019-11-01,132,,10.1016/j.aap.2019.07.028,SCOPUS_ID:85070665013
1286,Estimating the occurrence of traffic accidents near school locations: A case study from Valencia (Spain) including several approaches,Briz-Redón Á.,2019-11-01,132,,10.1016/j.aap.2019.07.013,SCOPUS_ID:85071400452
1287,Complementary methodologies to identify weather conditions in naturalistic driving study trips: Lessons learned from the SHRP2 naturalistic driving study & roadway information database,Ghasemzadeh A.,2019-11-01,119,21-28,10.1016/j.ssci.2019.01.006,SCOPUS_ID:85060489284
1288,Aggregation framework for TSK fuzzy and association rules: interpretability improvement on a traffic accidents case,Nemet S.,2019-11-01,49,3909-3922,10.1007/s10489-019-01485-6,SCOPUS_ID:85065655199
1289,Driver action recognition based on attention mechanism,Wang W.,2019-11-01,,1255-1259,10.1109/ICSAI48974.2019.9010589,SCOPUS_ID:85081951779
1290,Building Dynamic Mapping with CUPS for Next Generation Automotive Edge Computing,Sun Z.,2019-11-01,,,10.1109/CloudNet47604.2019.9064135,SCOPUS_ID:85083965515
1291,Identification of differential risk hotspots for collision and vehicle type in a directed linear network,Briz-Redón Á.,2019-11-01,132,,10.1016/j.aap.2019.105278,SCOPUS_ID:85071993130
1292,Bibliometric analysis in motorcycle accident research: a global overview,Ospina-Mateus H.,2019-11-01,121,793-815,10.1007/s11192-019-03234-5,SCOPUS_ID:85073622828
1293,"Incorporating spatial effects into temporal dynamic of road traffic fatality risks: A case study on 48 lower states of the United States, 1975–2015",Zhou H.,2019-11-01,132,,10.1016/j.aap.2019.105283,SCOPUS_ID:85071836283
1294,Identification and mapping of asphalt surface deterioration by tyre-pavement interaction noise measurement,Ramos-Romero C.,2019-11-01,146,718-727,10.1016/j.measurement.2019.06.034,SCOPUS_ID:85068824830
1295,Bayesian hierarchical spatial models: Implementing the Besag York Mollié model in stan,Morris M.,2019-11-01,31,,10.1016/j.sste.2019.100301,SCOPUS_ID:85070957798
1296,Bayesian spatial-temporal model for the main and interaction effects of roadway and weather characteristics on freeway crash incidence,Wen H.,2019-11-01,132,,10.1016/j.aap.2019.07.025,SCOPUS_ID:85070384651
1297,Investigation of the consequences of the modifiable areal unit problem in macroscopic traffic safety analysis: A case study accounting for scale and zoning,Briz-Redón Á.,2019-11-01,132,,10.1016/j.aap.2019.105276,SCOPUS_ID:85072088301
1298,A multivariate-based variable selection framework for clustering traffic conflicts in a brazilian freeway,Rocha M.,2019-11-01,132,,10.1016/j.aap.2019.105269,SCOPUS_ID:85070910899
1299,Visual Analytics Method for Local Correlation of Urban Traffic Accidents,Liu X.Y.,2019-10-31,40,843-851,10.11996/JG.j.2095-302X.2019050843,SCOPUS_ID:85163716421
1300,An improved vehicle panoramic image generation algorithm,Zhang J.,2019-10-15,78,27663-27682,10.1007/s11042-019-07890-w,SCOPUS_ID:85068171204
1301,Study on Automated Aggregation of Depth Contour on Nautical Charts,Li J.,2019-10-05,44,1484-1497,10.13203/j.whugis20180060,SCOPUS_ID:85074453387
1302,Spatio-temporal Analysis and Machine Learning for Traffic Accidents Prediction,Al-Dogom D.,2019-10-01,,,10.1109/ICSPIS48135.2019.9045892,SCOPUS_ID:85085585124
1303,Intersections and non-intersections: A protocol for identifying pedestrian crash risk locations in GIS,Kang M.,2019-10-01,16,,10.3390/ijerph16193565,SCOPUS_ID:85072671086
1304,A Collaborative Framework for High-Definition Mapping,Stoven-Dubois A.,2019-10-01,,1845-1850,10.1109/ITSC.2019.8917292,SCOPUS_ID:85076822989
1305,Predicting Biker Density at Bikeshare Station Intersections in San Francisco,Dubey M.,2019-10-01,,,10.1109/GHTC46095.2019.9033019,SCOPUS_ID:85082713295
1306,Weighted Multi-attribute Framework to Identify Freeway Incident Hot Spots in a Spatiotemporal Context,Al-Ruzouq R.,2019-10-01,44,8205-8223,10.1007/s13369-019-03881-z,SCOPUS_ID:85065412550
1307,Neighbourhood alcohol environment and injury risk: A spatial analysis of pedestrian injury in Baltimore City,Nesoff E.D.,2019-10-01,25,350-356,10.1136/injuryprev-2018-042736,SCOPUS_ID:85072578849
1308,Animal-vehicle collisions in Texas: How to protect travelers and animals on roadways,Wilkins D.C.,2019-10-01,131,157-170,10.1016/j.aap.2019.05.030,SCOPUS_ID:85068160518
1309,Recovery of urban 3D road boundary via multi-source data,Wen C.,2019-10-01,156,184-201,10.1016/j.isprsjprs.2019.08.010,SCOPUS_ID:85070902701
1310,Taxicab crashes modeling with informative spatial autocorrelation,Ma Q.,2019-10-01,131,297-307,10.1016/j.aap.2019.07.016,SCOPUS_ID:85069582405
1311,Accounting for mediation in cyclist-vehicle crash models: A Bayesian mediation analysis approach,Kamel M.B.,2019-10-01,131,122-130,10.1016/j.aap.2019.06.009,SCOPUS_ID:85067617917
1312,Multidimensional traffic state discrimination based on floating car data,Sun M.,2019-09-20,,,10.1145/3356422.3356431,SCOPUS_ID:85076813039
1313,Estimation Road Surface Temperature Variation Using Commercial Vehicle Ambient Sensor,Yang C.,2019-09-18,603,,10.1088/1757-899X/603/2/022027,SCOPUS_ID:85072990800
1314,Exploring the temporal stability of global road safety statistics,Dimitriou L.,2019-09-01,130,38-53,10.1016/j.aap.2017.12.015,SCOPUS_ID:85041659019
1315,An investigation into the impact of alternate road lighting on road traffic accident hotspots using spatial analysis,Zahran E.S.M.M.,2019-09-01,,242-246,10.1109/ICITE.2019.8880263,SCOPUS_ID:85074910750
1316,A new integrated GIS-based analysis to detect hotspots: A case study of the city of Sherbrooke,Harirforoush H.,2019-09-01,130,62-74,10.1016/j.aap.2016.08.015,SCOPUS_ID:84994165633
1317,The reliability of the ICD-AIS map in identifying serious road traffic injuries from the Helsinki Trauma Registry,Airaksinen N.K.,2019-09-01,50,1545-1551,10.1016/j.injury.2019.07.030,SCOPUS_ID:85069819212
1318,Intelligent monitoring system for smart road environment,Finogeev A.,2019-09-01,15,15-20,10.1016/j.jii.2019.05.003,SCOPUS_ID:85065873965
1319,Measuring spatial dependencies of various spatial objects related to the road safety discrepancies,Ganteda C.,2019-09-01,8,362-365,10.35940/ijitee.K1308.0981119,SCOPUS_ID:85073376959
1320,Attentional Road Safety Networks,Gupta S.,2019-09-01,2019-September,1600-1604,10.1109/ICIP.2019.8803732,SCOPUS_ID:85076811487
1321,A novel method for predicting and mapping the occurrence of sun glare using Google Street View,Li X.,2019-09-01,106,132-144,10.1016/j.trc.2019.07.013,SCOPUS_ID:85069580887
1322,"Errors in accident data, its types, causes and methods of rectification-analysis of the literature",Ahmed A.,2019-09-01,130,3-21,10.1016/j.aap.2017.07.018,SCOPUS_ID:85026464736
1323,A Tree Based Approach for Data Pre-processing and Pattern Matching for Accident Mapping on Road Networks,Kumar A.,2019-09-01,89,453-466,10.1007/s40010-018-0495-5,SCOPUS_ID:85073248699
