id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
304,Vehicle-Based Evolutionary Travel Time Estimation with Deep Meta Learning,Wang C.,2024-01-01,15024 LNCS,246-262,10.1007/978-3-031-72356-8_17,SCOPUS_ID:85205292429
305,Utilizing angle-based outlier detection method with sliding window mechanism to identify real-time crash risk,Gao Z.,2024-01-01,16,157-174,10.1080/19439962.2023.2189762,SCOPUS_ID:85151165840
306,Efficient-MobileNet: A Feature Fusion Approach for Vehicle Driver Behavior Detection and Classification,Saeed M.I.,2024-01-01,,1891-1898,10.1109/HPCC64274.2024.00251,SCOPUS_ID:105013073705
307,Real-Time Driver Drowsiness Detection Using Hybrid CNN-LSTM Model with Facial Feature and Behavioral Analysis,Desai M.M.,2024-01-01,,197-202,10.1109/ICUIS64676.2024.10866692,SCOPUS_ID:86000261119
308,"The Impact of Climate Change, Environment, and Health Worker Density Index on Road Accident Fatalities: Evidence from Top Ten Pollution Emitting Countries",Wang C.,2024-01-01,33,3887-3902,10.15244/pjoes/175305,SCOPUS_ID:85193695906
309,Faster Pedestrian Crossing Intention Prediction Based on Efficient Fusion of Diverse Intention Influencing Factors,Yang B.,2024-01-01,10,9071-9087,10.1109/TTE.2024.3360966,SCOPUS_ID:85184325516
310,Anomalous vehicle recognition in smart cities using persistent bloom filter: Memory efficient and intelligent monitoring,Kumar M.,2024-01-01,35,,10.1002/ett.4896,SCOPUS_ID:85177556180
311,Automatic Human Life Rescue Analysis Model with Incorporation of Deep Learning Algorithm,Kalaiselvi V.K.G.,2024-01-01,,687-691,10.1109/ICSCNA63714.2024.10864136,SCOPUS_ID:85219623827
312,Pothole detection and dimension estimation by deep learning,Ch S.S.,2024-01-01,1326,,10.1088/1755-1315/1326/1/012100,SCOPUS_ID:85197919976
313,Effective Driver Fatigue Management and Prevention Using Cloud-Integrated RNN Models,Arya S.M.,2024-01-01,,,10.1109/ICICEC62498.2024.10808640,SCOPUS_ID:85216518672
314,Multimodal Fusion for Robust Driver Drowsiness Detection: Integrating EEG and Video Signals with Enhanced Accuracy,Shanthini S.,2024-01-01,,,10.1109/ACCAI61061.2024.10601871,SCOPUS_ID:85200564842
315,Intelligent detection and recognition of road cracks based on improved YOLOV8,Zhang H.,2024-01-01,13416,,10.1117/12.3049951,SCOPUS_ID:85210080313
316,Traffic Target Location Estimation Based on Tensor Decomposition in Intelligent Transportation System,Guo Y.,2024-01-01,25,816-828,10.1109/TITS.2022.3165584,SCOPUS_ID:85128597232
317,A Comprehensive Analysis of Road Traffic Prediction Using Machine Learning Algorithms,Parashuram N.,2024-01-01,,,10.1109/SSITCON62437.2024.10797035,SCOPUS_ID:85215680470
318,Deep Learning-Based Anomaly Detection System for Automatic Traffic Identification and Localization,Sahu H.,2024-01-01,,296-302,10.1109/ICPIDS65698.2024.00054,SCOPUS_ID:105004896849
319,A Hybrid Reinforcement Learning-Based Method for Generating Privacy-Preserving Trajectories in Low-Density Traffic Environments,Zhang Z.,2024-01-01,25,14740-14757,10.1109/TITS.2024.3400312,SCOPUS_ID:85194057901
320,Predicting Lane Change and Vehicle Trajectory with Driving Micro-Data and Deep Learning,Wang L.,2024-01-01,12,106432-106446,10.1109/ACCESS.2024.3435741,SCOPUS_ID:85200228468
321,Research on Pedestrian Tracking Technology for Autonomous Driving Scenarios,Zhang X.,2024-01-01,12,149662-149675,10.1109/ACCESS.2024.3477513,SCOPUS_ID:85207626948
322,Design and Analysis of Resilient Vehicular Platoon Systems over Wireless Networks,Shui T.,2024-01-01,,5186-5192,10.1109/GLOBECOM52923.2024.10901727,SCOPUS_ID:105000819613
323,VR Technology and the Theoretical Model and Method of Road Network Traffic State Information Accident Prediction and Perception under the Environment of Internet of Vehicles,Huang M.,2024-01-01,,1-1,10.1109/ACCESS.2020.3022048,SCOPUS_ID:85186074521
324,Enhancing Driver Safety through A Data Collection Platform,Gavrila M.,2024-01-01,,,10.1109/ECAI61503.2024.10607493,SCOPUS_ID:85201179324
325,Multimodal Fatigue Detection in Drivers via Physiological and Visual Signals,Li W.,2024-01-01,14509 LNCS,221-236,10.1007/978-981-99-9785-5_16,SCOPUS_ID:85185706089
326,Pedestrian Detection and Tracking for Driver Assistance Systems,Muddebihal A.,2024-01-01,,,10.1109/ICONAT61936.2024.10774640,SCOPUS_ID:85214972563
327,Acoustic Spectral Analysis for Emergency Vehicle Detection: Symbolic and CNN Approaches,Pacheco A.,2024-01-01,4,2189-2200,10.54364/AAIML.2024.42125,SCOPUS_ID:85198351175
328,Data-Driven Multi-Dimension Driving Safety Evaluation for Real-World Electric Vehicles,Hong J.,2024-01-01,73,9721-9733,10.1109/TVT.2024.3379677,SCOPUS_ID:85188555858
329,"Efficient distributed association management method of data, model, and knowledge for digital twin railway",Guo Y.,2024-01-01,17,,10.1080/17538947.2024.2340089,SCOPUS_ID:85192093146
330,Deep learning based traffic flow prediction model on highway research,Jia Q.,2024-01-01,13064,,10.1117/12.3015648,SCOPUS_ID:85187210495
331,Enhancing Driver Fatigue Detection Accuracy in On-Road Driving Systems Using an LSTM-DNN Hybrid Model with Modified Z-Score and Morlet Wavelet,Abdubrani R.,2024-01-01,1212 LNEE,359-371,10.1007/978-981-97-3847-2_31,SCOPUS_ID:105004721023
332,Application and Challenges of EEG Signals in Fatigue Driving Detection,Zong S.J.,2024-01-01,51,1645-1669,10.16476/j.pibb.2023.0399,SCOPUS_ID:85200895812
333,Real-Time Non-Invasive Imaging and Detection of Spreading Depolarizations through EEG: An Ultra-Light Explainable Deep Learning Approach,Wu Y.,2024-01-01,28,5780-5791,10.1109/JBHI.2024.3370502,SCOPUS_ID:85186980031
334,Beyond sight: Distance-aware LVMs for smarter navigation,Saeed A.,2024-01-01,,,10.11159/mvml24.116,SCOPUS_ID:85205601508
335,Computer Vision based Spatial Matrix LED Headlights,Burujwale A.,2024-01-01,,1718-1725,10.1109/ICOSEC61587.2024.10722139,SCOPUS_ID:85209896200
336,"Smart Communities, Smart Responders -Artificial Intelligence for Internet of Things Competition: A Case Study in Organizing a Public Safety Innovation Challenge",Raghukumar H.,2024-01-01,,114-119,10.1109/WFPST58552.2024.00039,SCOPUS_ID:85201178649
337,Assessment of approach separation with probabilistic aircraft wake vortex recognition via deep learning,Chu N.,2024-01-01,181,,10.1016/j.tre.2023.103387,SCOPUS_ID:85179125689
338,Expert assessments in decision making: Risks and safety,Domin D.,2023-12-19,,1-206,10.21303/978-9916-9850-2-1,SCOPUS_ID:85195718982
339,Real Time Accident Detection from Closed Circuit Television and Suggestion of Nearest Medical Amenities,Pai A.A.,2023-12-01,15,15-28,10.5815/ijitcs.2023.06.02,SCOPUS_ID:85195139135
340,A GIS-Based Damage Evaluation Method for Explosives Road Transportation Accidents,Zhao J.,2023-12-01,12,,10.3390/ijgi12120470,SCOPUS_ID:85180691743
341,Real driving environment EEG-based detection of driving fatigue using the wavelet scattering network,Wang F.,2023-12-01,400,,10.1016/j.jneumeth.2023.109983,SCOPUS_ID:85174172487
342,Optimal order-k routing policy for adaptive routing in real road networks,Zhang D.,2023-12-01,157,,10.1016/j.trc.2023.104392,SCOPUS_ID:85174693395
343,An integrated approach of machine learning and Bayesian spatial Poisson model for large-scale real-time traffic conflict prediction,Li D.,2023-11-01,192,,10.1016/j.aap.2023.107286,SCOPUS_ID:85170286554
344,MSGNN: A Multi-structured Graph Neural Network model for real-time incident prediction in large traffic networks,Tran T.,2023-11-01,156,,10.1016/j.trc.2023.104354,SCOPUS_ID:85172867484
345,Optimizing Road Safety: Advancements in Lightweight YOLOv8 Models and GhostC2f Design for Real-Time Distracted Driving Detection,Du Y.,2023-10-31,23,,10.3390/s23218844,SCOPUS_ID:85176902070
346,Spatio-temporal dynamic change mechanism analysis of traffic conflict risk based on trajectory data,Hu Y.,2023-10-01,191,,10.1016/j.aap.2023.107203,SCOPUS_ID:85163859726
347,Intelligent algorithms for incident detection and management in smart transportation systems,Yijing H.,2023-09-01,110,,10.1016/j.compeleceng.2023.108839,SCOPUS_ID:85166654631
348,Analyzing Takeaway E-Bikers’ Risky Riding Behaviors and Formation Mechanism at Urban Intersections with the Structural Equation Model,Ye X.,2023-09-01,15,,10.3390/su151713094,SCOPUS_ID:85170377075
349,Real-Time Big Data Analytics and Proactive Traffic Safety Management Visualization System,Abdel-Aty M.,2023-08-01,149,,10.1061/JTEPBS.TEENG-7530,SCOPUS_ID:85159965627
350,Spatiotemporal Capsule Neural Network for Vehicle Trajectory Prediction,Qin Y.,2023-08-01,72,9746-9756,10.1109/TVT.2023.3253695,SCOPUS_ID:85149874574
351,Real-time road safety optimization through network-level data management,Muthugama L.,2023-07-01,27,491-523,10.1007/s10707-022-00473-2,SCOPUS_ID:85136543609
352,Modeling of Freeway Real-Time Traffic Crash Risk Based on Dynamic Traffic Flow Considering Temporal Effect Difference,Yang Y.,2023-07-01,149,,10.1061/JTEPBS.TEENG-7717,SCOPUS_ID:85159951661
353,Context–aware assistive driving: an overview of techniques for mitigating the risks of driver in real-time driving environment,Gite S.,2023-05-22,19,325-342,10.1108/IJPCC-11-2020-0192,SCOPUS_ID:85112493670
354,On the impact of advanced driver assistance systems on driving distraction and risky behaviour: An empirical analysis of irish commercial drivers,Masello L.,2023-04-01,183,,10.1016/j.aap.2023.106969,SCOPUS_ID:85146547646
355,Fusion of forehead EEG with machine vision for real-time fatigue detection in an automatic processing pipeline,Min J.,2023-04-01,35,8859-8872,10.1007/s00521-022-07466-0,SCOPUS_ID:85132745123
356,A deep spatiotemporal network for forecasting the risk of traffic accidents in low-risk regions,Zheng J.,2023-03-01,35,5207-5220,10.1007/s00521-022-07971-2,SCOPUS_ID:85140989903
357,Deep Deconvolution for Traffic Analysis With Distributed Acoustic Sensing Data,Van Den Ende M.,2023-03-01,24,2947-2962,10.1109/TITS.2022.3223084,SCOPUS_ID:85144053312
358,Jointly analyzing freeway primary and secondary crash severity using a copula-based approach,Huang H.,2023-02-01,180,,10.1016/j.aap.2022.106911,SCOPUS_ID:85143495462
359,Lightweight multimodal feature graph convolutional network for dangerous driving behavior detection,Wei X.,2023-02-01,20,,10.1007/s11554-023-01277-9,SCOPUS_ID:85148212396
360,Detection of Microsleep Events with a Behind-the-Ear Wearable System,Pham N.,2023-02-01,22,841-857,10.1109/TMC.2021.3090829,SCOPUS_ID:85112421286
361,Applying Probabilistic Model Checking to Path Planning for a Smart Multimodal Transportation System Using IoT Sensor Data,Yang X.,2023-02-01,28,382-393,10.1007/s11036-023-02089-8,SCOPUS_ID:85150419335
362,Real-time traffic accident detection based on the derivative of traffic parameters,Li Y.,2023-01-01,,1470-1473,10.1109/CCDC58219.2023.10327413,SCOPUS_ID:85181839382
363,Risk reduction via spatial and temporal visualization of road accidents: a way forward for emergency response optimization in developing countries,Qalb A.,2023-01-01,30,310-320,10.1080/17457300.2022.2164312,SCOPUS_ID:85145675517
364,A Data-Driven Approach to Estimate and Predict the Traffic Incidents' Queue Length,Ghosh B.,2023-01-01,,2517-2522,10.1109/ITSC57777.2023.10422644,SCOPUS_ID:85186517462
365,Traffic Accident Modeling and Prediction Algorithm Using Convolutional Recurrent Neural Networks,Kumar A.,2023-01-01,756 LNNS,351-361,10.1007/978-981-99-5088-1_30,SCOPUS_ID:85174633677
366,End-to-end fatigue driving EEG signal detection model based on improved temporal-graph convolution network,Jia H.,2023-01-01,152,,10.1016/j.compbiomed.2022.106431,SCOPUS_ID:85144402841
367,Real-time Improper Driving Action Recognition Using TSM Model with Facial Key Points and Temporal Variations in Pixels,Kou Z.,2023-01-01,,1750-1754,10.1109/ICSP58490.2023.10248743,SCOPUS_ID:85174493726
368,A Real-Time AIS Data Cleaning and Indicator Analysis Algorithm Based on Stream Computing,Lv T.,2023-01-01,2023,,10.1155/2023/8345603,SCOPUS_ID:85154530741
369,The Effect of Weather Temporal Instability on the Injury Severity in Single-Vehicle Crashes: A Random Parameters with Heterogeneity in Means Approach,Wang J.,2023-01-01,,1579-1591,10.1061/9780784484869.151,SCOPUS_ID:85174025126
370,Quantifying incident impacts and identifying influential features in urban traffic networks,Lee J.Y.,2023-01-01,11,279-300,10.1080/21680566.2022.2063205,SCOPUS_ID:85129339293
371,Learning Spatio-Temporal Features via 3D CNNs to Forecast Time-to-Accident,Anjum T.,2023-01-01,3,532-540,10.5220/0011697900003393,SCOPUS_ID:85184959250
372,Different Forecasting Model Comparison for Near Future Crash Prediction,Cai B.,2023-01-01,13,,10.3390/app13020759,SCOPUS_ID:85146640191
373,A Highly Efficient Traffic Prediction Model for Continuous Time-Series Graph Attention Networks,Liu Y.,2023-01-01,,629-634,10.1109/ICAIBD57115.2023.10206100,SCOPUS_ID:85169588124
374,Predicting Emergency Braking in Vehicles Using a CNN with Sequential Image and Velocity Data,Itu R.,2023-01-01,,41-47,10.1109/ICCP60212.2023.10398701,SCOPUS_ID:85184997959
375,ViT-CD: A Vision Transformer Approach to Vehicle Collision Detection,Dalwai F.S.,2023-01-01,,,10.1109/GCITC60406.2023.10426462,SCOPUS_ID:85191749435
376,Using Multidimensional Data to Analyze Freeway Real-Time Traffic Crash Precursors Based on XGBoost-SHAP Algorithm,Li J.,2023-01-01,2023,,10.1155/2023/5789573,SCOPUS_ID:85152914663
377,Pipeline Leakage Monitoring Technology of Distributed Optical Fiber Vibration Based on Multi-Dimensional Spatial Data Fusion Algorithm,Zhiwei L.,2023-01-01,60,,10.3788/LOP220964,SCOPUS_ID:85166952376
378,Real-Time Multi-Scale Pothole Detection using Transformer,Bibi A.,2023-01-01,,114-119,10.1109/FIT60620.2023.00030,SCOPUS_ID:85185847380
379,A Data-Driven Approach to Estimate Incident-Induced Delays Using Incomplete Probe Vehicle Data: Application to Safety Service Patrol Program Evaluation,Oh M.,2023-01-01,2023,,10.1155/2023/3402853,SCOPUS_ID:85165916939
380,Research on fatigue detection algorithm of vehicle driver based on computer vision,Wang Z.,2023-01-01,12509,,10.1117/12.2655821,SCOPUS_ID:85147250780
381,Real time tire wear detection using intelligent tires,Gupta U.,2023-01-01,13,,10.1115/IMECE2023-112423,SCOPUS_ID:85185560104
382,Prediction of Autonomous Vehicle Trajectories in Turnaround Scenarios,Daoud G.,2023-01-01,,606-613,10.1109/DSA59317.2023.00089,SCOPUS_ID:85179511507
383,Remote sensing traffic scene retrieval based on learning control algorithm for robot multimodal sensing information fusion and human-machine interaction and collaboration,Peng H.,2023-01-01,17,,10.3389/fnbot.2023.1267231,SCOPUS_ID:85174729953
384,Online Safety Verification of Autonomous Driving Decision-Making Based on Dynamic Reachability Analysis,Gao F.,2023-01-01,11,93293-93309,10.1109/ACCESS.2023.3300423,SCOPUS_ID:85166765111
385,Research on Road Surface Slippery State Dynamic Evaluation Model of Long Highway Tunnels,Liu R.,2023-01-01,,343-347,10.1109/ICITE59717.2023.10733867,SCOPUS_ID:85210593805
386,Time and Distance Gaps of Primary-Secondary Crashes Prediction and Analysis Using Random Forests and SHAP Model,Liu X.,2023-01-01,2023,,10.1155/2023/7833555,SCOPUS_ID:85154583190
387,Filtering Malicious Messages by Trust-Aware Cognitive Routing in Vehicular Ad Hoc Networks,Mirzadeh I.,2023-01-01,24,1134-1143,10.1109/TITS.2022.3191634,SCOPUS_ID:85136111403
388,Interpretable Machine Learning for Modelling and Explaining Car Drivers’ Behaviour: An Exploratory Analysis on Heterogeneous Data,Islam M.R.,2023-01-01,2,392-404,10.5220/0011801000003393,SCOPUS_ID:85182555765
389,Road-range Tracking of Vehicle Trajectories Based on Millimeter-wave Radar,Wang J.H.,2022-12-20,35,181-192,10.19721/j.cnki.1001-7372.2022.12.015,SCOPUS_ID:85146235612
390,Real-time traffic sign detection based on multiscale attention and spatial information aggregator,Zhang J.,2022-12-01,19,1155-1167,10.1007/s11554-022-01252-w,SCOPUS_ID:85138156071
391,Real-time vehicular accident prevention system using deep learning architecture,Kabir M.F.,2022-11-15,206,,10.1016/j.eswa.2022.117837,SCOPUS_ID:85133202767
392,Improving Spatiotemporal Transferability of Real-Time Crash Likelihood Prediction Models Using Transfer-Learning Approaches,Li P.,2022-11-01,2676,621-631,10.1177/03611981221094289,SCOPUS_ID:85136711582
393,Machine Learning Framework for Real-Time Assessment of Traffic Safety Utilizing Connected Vehicle Data,Mussah A.R.,2022-11-01,14,,10.3390/su142215348,SCOPUS_ID:85142685444
394,RESEARCH ON EMERGENCY RESPONSE SYSTEM OF DANGEROUS GOODS TRANSPORTATION VEHICLES,Yang Y.,2022-10-27,10,71-77,10.5194/isprs-annals-X-3-W2-2022-71-2022,SCOPUS_ID:85141447002
395,Spatio-Temporal Feature Encoding for Traffic Accident Detection in VANET Environment,Zhou Z.,2022-10-01,23,19772-19781,10.1109/TITS.2022.3147826,SCOPUS_ID:85124824643
396,DeepTrack: Lightweight Deep Learning for Vehicle Trajectory Prediction in Highways,Katariya V.,2022-10-01,23,18927-18936,10.1109/TITS.2022.3172015,SCOPUS_ID:85132510940
397,Pedestrian Trajectory Prediction for Real-Time Autonomous Systems via Context-Augmented Transformer Networks,Saleh K.,2022-10-01,22,,10.3390/s22197495,SCOPUS_ID:85139772772
398,Multi-Scale Feature Fusion Lightweight Real-Time Infrared Pedestrian Detection at Night,He Z.,2022-09-10,49,,10.3788/CJL202249.1717001,SCOPUS_ID:85138192230
399,Road users’ engagement in prosocial and altruistic behaviors: A systematic review,Kaye S.A.,2022-09-01,82,342-351,10.1016/j.jsr.2022.06.010,SCOPUS_ID:85133589551
400,An Inverse Reinforcement Learning Approach for Customizing Automated Lane Change Systems,Liu J.,2022-09-01,71,9261-9271,10.1109/TVT.2022.3179332,SCOPUS_ID:85131749705
401,Development of a conflict risk evaluation model to assess pedestrian safety in interaction with vehicles,Ezzati Amini R.,2022-09-01,175,,10.1016/j.aap.2022.106773,SCOPUS_ID:85134978349
402,"Investigating the Risk Factors Associated with Injury Severity in Pedestrian Crashes in Santiago, Chile",Rampinelli A.,2022-09-01,19,,10.3390/ijerph191711126,SCOPUS_ID:85137586387
403,Real-time mental stress detection using multimodality expressions with a deep learning framework,Zhang J.,2022-08-05,16,,10.3389/fnins.2022.947168,SCOPUS_ID:85136464944
404,Continuous Emulation and Multiscale Visualization of Traffic Flow Using Stationary Roadside Sensor Data,Xu H.,2022-08-01,23,10530-10541,10.1109/TITS.2021.3094808,SCOPUS_ID:85113890259
405,Real-time crash identification using connected electric vehicle operation data,Zhu M.,2022-08-01,173,,10.1016/j.aap.2022.106708,SCOPUS_ID:85131059951
406,Data-Driven system identification of 6-DoF ship motion in waves with neural networks,Silva K.M.,2022-08-01,125,,10.1016/j.apor.2022.103222,SCOPUS_ID:85131715143
407,Real-Time Crash Likelihood Prediction Using Temporal Attention-Based Deep Learning and Trajectory Fusion,Li P.,2022-07-01,148,,10.1061/JTEPBS.0000697,SCOPUS_ID:85129338207
408,Geospatial Simulation System of Mountain Area Black Ice Accidents,Lee J.K.,2022-06-01,12,,10.3390/app12115709,SCOPUS_ID:85131877627
409,Navigation Trajectory Prediction Method of Inland Ships Based on Multi-model Fusion,Zhang Y.,2022-05-25,33,1142-1152,10.3969/j.issn.1004-132X.2022.10.002,SCOPUS_ID:85130907753
410,Study on risk model of highway traffic accidents based on LSTM-BF,Xiong X.,2022-05-01,32,170-176,10.16265/j.cnki.issn1003-3033.2022.05.1602,SCOPUS_ID:85151031863
411,Driving Fatigue Detection Based on the Combination of Multi‐Branch 3D‐CNN and Attention Mechanism,Xiang W.,2022-05-01,12,,10.3390/app12094689,SCOPUS_ID:85131290137
412,A Novel Fast Responding Driver Assistance Technique with Efficient Lane Detection and Collision Avoidance Using Dynamic Feature Extraction in Any Environment,Tikar S.S.,2022-04-01,39,459-468,10.18280/ts.390207,SCOPUS_ID:85131566033
413,Spatial-temporal prediction of the environmental conditions inside an urban road tunnel during an incident scenario,Xu L.,2022-03-15,212,,10.1016/j.buildenv.2022.108808,SCOPUS_ID:85123224128
414,Intelligent Survey Technologies and Applications for Urban Forests in Taiwan,Chen J.C.,2022-03-01,48,49-59,10.48044/jauf.2022.005,SCOPUS_ID:85169445082
415,Transfer learning for spatio-temporal transferability of real-time crash prediction models,Man C.K.,2022-02-01,165,,10.1016/j.aap.2021.106511,SCOPUS_ID:85120731024
416,A hybrid machine learning model for predicting Real-Time secondary crash likelihood,Li P.,2022-02-01,165,,10.1016/j.aap.2021.106504,SCOPUS_ID:85119860906
417,Real-time traffic incident detection based on a hybrid deep learning model,Li L.,2022-01-01,18,78-98,10.1080/23249935.2020.1813214,SCOPUS_ID:85090315553
418,Real-time Automatic Method of Detecting Traffic Incidents Based on Temporal Convolutional Autoencoder Network,Li H.T.,2022-01-01,35,265-276,10.19721/j.cnki.1001-7372.2022.06.022,SCOPUS_ID:85147793981
419,Automated Traffic Incident Detection: Coping With Imbalanced and Small Datasets,Xie T.,2022-01-01,10,35521-35540,10.1109/ACCESS.2022.3161835,SCOPUS_ID:85127021450
420,Surface traffic monitoring using OpenCV for various weather conditions through enhanced spatial correlation method,Ghosh D.,2022-01-01,,19-24,10.1109/MECON53876.2022.9752182,SCOPUS_ID:85129182674
421,LIBKDV: A Versatile Kernel Density Visualization Library for Geospatial Analytics,Chan T.N.,2022-01-01,15,3606-3609,10.14778/3554821.3554855,SCOPUS_ID:85137975372
422,Driver Drowsiness Detection with Region-of-Interest Selection Based Spatio-Temporal Deep Convolutional-LSTM,Basit M.S.,2022-01-01,,,10.1109/ICOSST57195.2022.10016825,SCOPUS_ID:85147701945
423,Spatial-Importance-Based Computation Scheme for Real-Time Object Detection from 3D Sensor Data,Otsu R.,2022-01-01,10,5672-5680,10.1109/ACCESS.2022.3140332,SCOPUS_ID:85122595431
424,Hybrid MultiHop Routing Mechanism with Intelligent Transportation System architecture for Efficient Routing in VANETs,Ramamoorthy R.,2022-01-01,,69-74,10.1109/CENTCON56610.2022.10051361,SCOPUS_ID:85150214368
425,Anomaly based Incident Detection in Large Scale Smart Transportation Systems,Islam J.,2022-01-01,,215-224,10.1109/ICCPS54341.2022.00026,SCOPUS_ID:85134200462
426,Estimation of Shortest Route with Minimum Travel Time Using GIS and MSSTT Algorithm,Mahariba A.J.,2022-01-01,191,565-579,10.1007/978-981-16-5839-6_48,SCOPUS_ID:85124033930
427,"International Conference on Frontiers of Traffic and Transportation Engineering, FTTE 2022",,2022-01-01,12340,,,SCOPUS_ID:85144060755
428,Design and implementation of traffic police hand gesture recognition system based on surface electromyographic signals,Ma W.,2022-01-01,,1888-1894,10.1109/IMCEC55388.2022.10020092,SCOPUS_ID:85147670631
429,Object Detection and Area Perception in Subway Operation Space Based on the Multi-task Model,Liu W.,2022-01-01,,362-366,10.1109/IWECAI55315.2022.00077,SCOPUS_ID:85128764601
430,Spatial-temporal flows-adaptive street layout control using reinforcement learning,Ye Q.,2022-01-01,14,,10.3390/su14010107,SCOPUS_ID:85121735982
431,Real-Time Sidewalk Crack Identification and Classification based on Convolutional Neural Network using Thermal Images,Karthikeyan G.,2022-01-01,,1266-1274,10.1109/ICACRS55517.2022.10029202,SCOPUS_ID:85148332845
432,Data Image Aggregation Technology of Traffic Wireless Sensor Network,Xu C.,2022-01-01,2022,,10.1155/2022/5020296,SCOPUS_ID:85138094852
433,Robust analysis and spectral-based deep learning to detect driving fatigue from EEG signals,Quintero-Rincon A.,2022-01-01,,1-6,10.1109/ICTIH57289.2022.10111943,SCOPUS_ID:85160015432
434,A virtual procedure for real-time monitoring of intervisibility between conflicting agents at intersections using point cloud and trajectory data,Ma Y.,2022-01-01,134,,10.1016/j.trc.2021.103486,SCOPUS_ID:85120498316
435,GIS-Based Survey over the Public Transport Strategy: An Instrument for Economic and Sustainable Urban Traffic Planning,Droj G.,2022-01-01,11,,10.3390/ijgi11010016,SCOPUS_ID:85123264387
436,Cooperative Steering Control System for Robust Obstacle Avoidance in Cluttered Off-Road Environments,Yan L.,2022-01-01,,,10.1109/CVCI56766.2022.9965092,SCOPUS_ID:85144604164
437,"3rd International Conference on Neural Computing for Advanced Applications, NCAA 2022",,2022-01-01,1638 CCIS,,,SCOPUS_ID:85142671295
438,"3rd International Conference on Neural Computing for Advanced Applications, NCAA 2022",,2022-01-01,1637 CCIS,,,SCOPUS_ID:85142690131
439,Research on technical model and method of urban road traffic accident and traffic conflict based on artificial intelligence,Yuan Y.,2021-12-18,,885-889,10.1145/3510858.3511416,SCOPUS_ID:85126227482
440,The landscape of risk perception research: A scientometric analysis,Goerlandt F.,2021-12-01,13,,10.3390/su132313188,SCOPUS_ID:85120309516
441,Cost-Effective and Smart Text Sensing and Spotting in Blurry Scene Images Using Deep Networks,Bagi R.,2021-11-15,21,25307-25314,10.1109/JSEN.2020.3024257,SCOPUS_ID:85113723409
442,African swine fever re-emerging in estonia: The role of seropositive wild boar from an epidemiological perspective,Schulz K.,2021-11-01,13,,10.3390/v13112121,SCOPUS_ID:85117915457
443,Fine particulate matter exposure in four transport modes of Greater Cairo,Abbass R.A.,2021-10-15,791,,10.1016/j.scitotenv.2021.148104,SCOPUS_ID:85107708483
444,A conflict-based approach for real-time road safety analysis: Comparative evaluation with crash-based models,Orsini F.,2021-10-01,161,,10.1016/j.aap.2021.106382,SCOPUS_ID:85114040906
445,Real-time lane detection model based on non bottleneck skip residual connections and attention pyramids,Chen L.,2021-10-01,16,,10.1371/journal.pone.0252755,SCOPUS_ID:85119056874
446,Huperzine A protects against traumatic brain injury through anti-oxidative effects via the Nrf2-ARE pathway,Mei Z.,2021-10-01,24,1455-1461,10.22038/ijbms.2021.58169.12932,SCOPUS_ID:85116589196
447,A Traffic Accident Risk Prediction Model Based on Spatial Gated Memory Network,Lai S.,2021-09-23,,331-335,10.1109/EIECS53707.2021.9588055,SCOPUS_ID:85119431438
448,Towards a Real-time System based on Regression Model to Evaluate Driver's Attention,Lago T.K.,2021-09-07,,,10.1109/ISC253183.2021.9562886,SCOPUS_ID:85118151192
449,Understanding gender difference in perceptions toward transit services across space and time: A social media mining approach,Luo S.,2021-09-01,111,63-73,10.1016/j.tranpol.2021.07.018,SCOPUS_ID:85111822859
450,Revealing the spatial pattern of weather-related road traffic crashes in slovenia,Ivajnšič D.,2021-07-02,11,,10.3390/app11146506,SCOPUS_ID:85111123483
451,Spatial-temporal EV charging demand model considering generic second-order traffic flows,Ross M.,2021-06-21,,789-794,10.1109/ITEC51675.2021.9490052,SCOPUS_ID:85114455454
452,Temporal analysis of driving efficiency using smartphone data,Tselentis D.I.,2021-05-01,154,,10.1016/j.aap.2021.106081,SCOPUS_ID:85102246258
453,Driver behavior detection via adaptive spatial attention mechanism,Zhao L.,2021-04-01,48,,10.1016/j.aei.2021.101280,SCOPUS_ID:85103078993
454,"Associating ridesourcing with road safety outcomes: Insights from Austin, Texas",Kontou E.,2021-03-01,16,,10.1371/journal.pone.0248311,SCOPUS_ID:85102769190
495,Allometric scaling of road accidents using social media crowd-sourced data,Ghandour A.J.,2020-05-01,545,,10.1016/j.physa.2019.123534,SCOPUS_ID:85076223348
455,Improving Short-Term Travel Speed Prediction with High-Resolution Spatial and Temporal Rainfall Data,Harper C.D.,2021-03-01,147,,10.1061/JTEPBS.0000504,SCOPUS_ID:85099396975
456,A traffic prediction model based on multiple factors,Wang J.,2021-03-01,77,2928-2960,10.1007/s11227-020-03373-0,SCOPUS_ID:85087629795
457,Safety critical event prediction through unified analysis of driver and vehicle volatilities: Application of deep learning methods,Arvin R.,2021-03-01,151,,10.1016/j.aap.2020.105949,SCOPUS_ID:85097716387
458,Toxoplasmosis: Recent Advances in Understanding the Link between Infection and Host Behavior,Johnson S.K.,2021-02-15,9,249-264,10.1146/annurev-animal-081720-111125,SCOPUS_ID:85100950438
459,Driver activity recognition using spatial-temporal graph convolutional LSTM networks with attention mechanism,Pan C.,2021-02-01,15,297-307,10.1049/itr2.12025,SCOPUS_ID:85108914287
